Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,56,3,8,14,Auditory,TR,2.4,2.4,2.545,1,Testing
Human,56,3,8,15,Auditory,TR,2.4,2.4,2.612,1,Testing
Human,56,3,8,16,Auditory,TR,2.4,2.4,2.636,1,Testing
Human,56,3,8,17,Auditory,TR,0.8,0.8,0.735,1,Testing
Human,56,3,8,18,Auditory,TR,2.4,2.4,2.377,1,Testing
Human,56,3,8,19,Auditory,TR,0.8,0.8,0.807,1,Testing
Human,56,3,8,20,Auditory,TR,0.8,0.8,0.925,1,Testing
Human,56,3,8,21,Auditory,TR,0.8,0.8,0.885,1,Testing
Human,56,3,8,22,Auditory,TR,2.4,2.4,2.308,1,Testing
Human,56,3,8,23,Auditory,TR,2.4,2.4,2.456,1,Testing
Human,56,3,8,24,Auditory,TR,0.8,0.8,1.055,1,Testing
Human,56,3,8,25,Auditory,TR,0.8,0.8,0.704,1,Testing
Human,56,3,8,26,Auditory,TR,2.4,2.4,2.523,1,Testing
Human,56,3,8,27,Auditory,TR,2.4,2.4,2.384,1,Testing
Human,56,3,8,28,Auditory,TR,2.4,2.4,2.371,1,Testing
Human,56,3,8,29,Auditory,TR,0.8,0.8,0.793,1,Testing
Human,56,3,8,30,Auditory,TR,0.8,0.8,0.798,1,Testing
Human,56,3,8,31,Auditory,TR,2.4,2.4,2.479,1,Testing
Human,56,3,8,32,Auditory,TR,2.4,2.4,2.491,1,Testing
Human,56,3,8,33,Auditory,TR,0.8,0.8,0.916,1,Testing
Human,56,3,8,34,Auditory,TR,2.4,2.4,2.497,1,Testing
Human,56,3,9,1,Auditory,TR,2.4,2.4,2.137,1,Training
Human,56,3,9,2,Auditory,TR,2.4,2.4,2.283,1,Training
Human,56,3,9,3,Auditory,TR,2.4,2.4,2.392,1,Testing
Human,56,3,9,4,Auditory,TR,2.4,2.4,2.486,1,Testing
Human,56,3,9,5,Auditory,TR,2.4,2.4,2.267,1,Testing
Human,56,3,9,6,Auditory,TR,0.8,0.8,0.751,1,Testing
Human,56,3,9,7,Auditory,TR,2.4,2.4,2.202,1,Testing
Human,56,3,9,8,Auditory,TR,0.8,0.8,0.92,1,Testing
Human,56,3,9,9,Auditory,TR,2.4,2.4,2.431,1,Testing
Human,56,3,9,10,Auditory,TR,0.8,0.8,0.939,1,Testing
Human,56,3,9,11,Auditory,TR,0.8,0.8,0.797,1,Testing
Human,56,3,9,12,Auditory,TR,2.4,2.4,2.649,1,Testing
Human,56,3,9,13,Auditory,TR,0.8,0.8,0.871,1,Testing
Human,56,3,9,14,Auditory,TR,2.4,2.4,2.532,1,Testing
Human,56,3,9,15,Auditory,TR,2.4,2.4,2.461,1,Testing
Human,56,3,9,16,Auditory,TR,0.8,0.8,0.816,1,Testing
Human,56,3,9,17,Auditory,TR,0.8,0.8,0.864,1,Testing
Human,56,3,9,18,Auditory,TR,2.4,2.4,1.731,1,Testing
Human,56,3,9,19,Auditory,TR,2.4,2.4,2.523,1,Testing
Human,56,3,9,20,Auditory,TR,2.4,2.4,2.553,1,Testing
Human,56,3,9,21,Auditory,TR,2.4,2.4,2.615,1,Testing
Human,56,3,9,22,Auditory,TR,0.8,0.8,0.774,1,Testing
Human,56,3,9,23,Auditory,TR,0.8,0.8,0.74,1,Testing
Human,56,3,9,24,Auditory,TR,2.4,2.4,2.512,1,Testing
Human,56,3,9,25,Auditory,TR,0.8,0.8,0.858,1,Testing
Human,56,3,9,26,Auditory,TR,2.4,2.4,2.814,1,Testing
Human,56,3,9,27,Auditory,TR,2.4,2.4,2.42,1,Testing
Human,56,3,9,28,Auditory,TR,2.4,2.4,2.455,1,Testing
Human,56,3,9,29,Auditory,TR,0.8,0.8,0.84,1,Testing
Human,56,3,9,30,Auditory,TR,0.8,0.8,0.82,1,Testing
Human,56,3,9,31,Auditory,TR,0.8,0.8,0.917,1,Testing
Human,56,3,9,32,Auditory,TR,0.8,0.8,1.153,1,Testing
Human,56,3,9,33,Auditory,TR,0.8,0.8,0.838,1,Testing
Human,56,3,9,34,Auditory,TR,0.8,0.8,0.721,1,Testing
Human,56,3,10,1,Auditory,TR,2.4,2.4,2.374,0,Training
Human,56,3,10,2,Auditory,TR,2.4,2.4,2.132,0,Training
Human,56,3,10,3,Auditory,TR,0.8,0.8,0.772,0,Testing
Human,56,3,10,4,Auditory,TR,0.8,0.8,0.659,0,Testing
Human,56,3,10,5,Auditory,TR,0.8,0.8,0.778,0,Testing
Human,56,3,10,6,Auditory,TR,2.4,2.4,2.371,0,Testing
Human,56,3,10,7,Auditory,TR,0.8,0.8,1.001,0,Testing
Human,56,3,10,8,Auditory,TR,0.8,0.8,0.814,0,Testing
Human,56,3,10,9,Auditory,TR,0.8,0.8,0.931,0,Testing
Human,56,3,10,10,Auditory,TR,2.4,2.4,2.371,0,Testing
Human,56,3,10,11,Auditory,TR,2.4,2.4,2.523,0,Testing
Human,56,3,10,12,Auditory,TR,2.4,2.4,2.357,0,Testing
Human,56,3,10,13,Auditory,TR,0.8,0.8,0.979,0,Testing
Human,56,3,10,14,Auditory,TR,0.8,0.8,0.945,0,Testing
Human,56,3,10,15,Auditory,TR,0.8,0.8,0.923,0,Testing
Human,56,3,10,16,Auditory,TR,2.4,2.4,2.296,0,Testing
Human,56,3,10,17,Auditory,TR,2.4,2.4,2.743,0,Testing
Human,56,3,10,18,Auditory,TR,2.4,2.4,2.168,0,Testing
Human,56,3,10,19,Auditory,TR,2.4,2.4,2.766,0,Testing
Human,56,3,10,20,Auditory,TR,2.4,2.4,2.716,0,Testing
Human,56,3,10,21,Auditory,TR,2.4,2.4,2.95,0,Testing
Human,56,3,10,22,Auditory,TR,2.4,2.4,3.617,0,Testing
Human,56,3,10,23,Auditory,TR,0.8,0.8,0.746,0,Testing
Human,56,3,10,24,Auditory,TR,0.8,0.8,0.859,0,Testing
Human,56,3,10,25,Auditory,TR,2.4,2.4,2.827,0,Testing
Human,56,3,10,26,Auditory,TR,0.8,0.8,0.804,0,Testing
Human,56,3,10,27,Auditory,TR,2.4,2.4,2.644,0,Testing
Human,56,3,10,28,Auditory,TR,2.4,2.4,2.551,0,Testing
Human,56,3,10,29,Auditory,TR,2.4,2.4,2.836,0,Testing
Human,56,3,10,30,Auditory,TR,0.8,0.8,0.702,0,Testing
Human,56,3,10,31,Auditory,TR,0.8,0.8,0.788,0,Testing
Human,56,3,10,32,Auditory,TR,2.4,2.4,3.246,0,Testing
Human,56,3,10,33,Auditory,TR,0.8,0.8,0.771,0,Testing
Human,56,3,10,34,Auditory,TR,0.8,0.8,0.651,0,Testing
Human,56,3,11,1,Auditory,TR,0.8,0.8,0.661,0,Training
Human,56,3,11,2,Auditory,TR,2.4,2.4,2.763,0,Training
Human,56,3,11,3,Auditory,TR,0.8,0.8,0.761,0,Testing
Human,56,3,11,4,Auditory,TR,0.8,0.8,0.718,0,Testing
Human,56,3,11,5,Auditory,TR,0.8,0.8,0.875,0,Testing
Human,56,3,11,6,Auditory,TR,2.4,2.4,2.974,0,Testing
Human,56,3,11,7,Auditory,TR,0.8,0.8,0.876,0,Testing
Human,56,3,11,8,Auditory,TR,2.4,2.4,3.071,0,Testing
Human,56,3,11,9,Auditory,TR,0.8,0.8,0.865,0,Testing
Human,56,3,11,10,Auditory,TR,2.4,2.4,2.946,0,Testing
Human,56,3,11,11,Auditory,TR,2.4,2.4,3.099,0,Testing
Human,56,3,11,12,Auditory,TR,2.4,2.4,2.707,0,Testing
Human,56,3,11,13,Auditory,TR,2.4,2.4,2.685,0,Testing
Human,56,3,11,14,Auditory,TR,0.8,0.8,1.02,0,Testing
Human,56,3,11,15,Auditory,TR,2.4,2.4,3.131,0,Testing
Human,56,3,11,16,Auditory,TR,0.8,0.8,0.842,0,Testing
Human,56,3,11,17,Auditory,TR,0.8,0.8,0.725,0,Testing
Human,56,3,11,18,Auditory,TR,0.8,0.8,0.739,0,Testing
Human,56,3,11,19,Auditory,TR,0.8,0.8,2.186,0,Testing
Human,56,3,11,20,Auditory,TR,0.8,0.8,0.748,0,Testing
Human,56,3,11,21,Auditory,TR,2.4,2.4,2.19,0,Testing
Human,56,3,11,22,Auditory,TR,0.8,0.8,0.758,0,Testing
Human,56,3,11,23,Auditory,TR,0.8,0.8,0.666,0,Testing
Human,56,3,11,24,Auditory,TR,0.8,0.8,0.628,0,Testing
Human,56,3,11,25,Auditory,TR,0.8,0.8,0.781,0,Testing
Human,56,3,11,26,Auditory,TR,2.4,2.4,2.685,0,Testing
Human,56,3,11,27,Auditory,TR,2.4,2.4,3.114,0,Testing
Human,56,3,11,28,Auditory,TR,2.4,2.4,2.718,0,Testing
Human,56,3,11,29,Auditory,TR,0.8,0.8,0.745,0,Testing
Human,56,3,11,30,Auditory,TR,2.4,2.4,2.699,0,Testing
Human,56,3,11,31,Auditory,TR,2.4,2.4,2.332,0,Testing
Human,56,3,11,32,Auditory,TR,2.4,2.4,2.933,0,Testing
Human,56,3,11,33,Auditory,TR,2.4,2.4,3.291,0,Testing
Human,56,3,11,34,Auditory,TR,2.4,2.4,3.529,0,Testing
Human,57,3,1,1,Auditory,TR,2.4,2.4,0.992,1,Training
Human,57,3,1,2,Auditory,TR,0.8,0.8,0.79,1,Training
Human,57,3,1,3,Auditory,TR,0.8,0.8,0.695,1,Testing
Human,57,3,1,4,Auditory,TR,2.4,2.4,2.503,1,Testing
Human,57,3,1,5,Auditory,TR,0.8,0.8,1.008,1,Testing
Human,57,3,1,6,Auditory,TR,2.4,2.4,1.237,1,Testing
Human,57,3,1,7,Auditory,TR,0.8,0.8,0.793,1,Testing
Human,57,3,1,8,Auditory,TR,2.4,2.4,1.526,1,Testing
Human,57,3,1,9,Auditory,TR,2.4,2.4,1.484,1,Testing
Human,57,3,1,10,Auditory,TR,2.4,2.4,2.033,1,Testing
Human,57,3,1,11,Auditory,TR,0.8,0.8,0.595,1,Testing
Human,57,3,1,12,Auditory,TR,0.8,0.8,0.871,1,Testing
Human,57,3,1,13,Auditory,TR,2.4,2.4,2.146,1,Testing
Human,57,3,1,14,Auditory,TR,0.8,0.8,0.778,1,Testing
Human,57,3,1,15,Auditory,TR,0.8,0.8,0.611,1,Testing
Human,57,3,1,16,Auditory,TR,0.8,0.8,0.705,1,Testing
Human,57,3,1,17,Auditory,TR,2.4,2.4,1.298,1,Testing
Human,57,3,1,18,Auditory,TR,0.8,0.8,0.66,1,Testing
Human,57,3,1,19,Auditory,TR,0.8,0.8,0.842,1,Testing
Human,57,3,1,20,Auditory,TR,0.8,0.8,0.721,1,Testing
Human,57,3,1,21,Auditory,TR,2.4,2.4,1.308,1,Testing
Human,57,3,1,22,Auditory,TR,2.4,2.4,1.35,1,Testing
Human,57,3,1,23,Auditory,TR,2.4,2.4,1.258,1,Testing
Human,57,3,1,24,Auditory,TR,2.4,2.4,1.195,1,Testing
Human,57,3,1,25,Auditory,TR,0.8,0.8,0.861,1,Testing
Human,57,3,1,26,Auditory,TR,0.8,0.8,0.717,1,Testing
Human,57,3,1,27,Auditory,TR,2.4,2.4,1.507,1,Testing
Human,57,3,1,28,Auditory,TR,0.8,0.8,0.661,1,Testing
Human,57,3,1,29,Auditory,TR,2.4,2.4,2.028,1,Testing
Human,57,3,1,30,Auditory,TR,0.8,0.8,0.742,1,Testing
Human,57,3,1,31,Auditory,TR,0.8,0.8,0.613,1,Testing
Human,57,3,1,32,Auditory,TR,2.4,2.4,2.252,1,Testing
Human,57,3,1,33,Auditory,TR,2.4,2.4,1.78,1,Testing
Human,57,3,1,34,Auditory,TR,2.4,2.4,1.213,1,Testing
Human,57,3,2,1,Auditory,TR,2.4,2.4,1.56,1,Training
Human,57,3,2,2,Auditory,TR,2.4,2.4,1.523,1,Training
Human,57,3,2,3,Auditory,TR,2.4,2.4,1.569,1,Testing
Human,57,3,2,4,Auditory,TR,0.8,0.8,0.869,1,Testing
Human,57,3,2,5,Auditory,TR,2.4,2.4,1.769,1,Testing
Human,57,3,2,6,Auditory,TR,2.4,2.4,1.496,1,Testing
Human,57,3,2,7,Auditory,TR,0.8,0.8,0.629,1,Testing
Human,57,3,2,8,Auditory,TR,0.8,0.8,0.934,1,Testing
Human,57,3,2,9,Auditory,TR,0.8,0.8,0.845,1,Testing
Human,57,3,2,10,Auditory,TR,0.8,0.8,0.851,1,Testing
Human,57,3,2,11,Auditory,TR,0.8,0.8,0.843,1,Testing
Human,57,3,2,12,Auditory,TR,0.8,0.8,0.933,1,Testing
Human,57,3,2,13,Auditory,TR,0.8,0.8,0.836,1,Testing
Human,57,3,2,14,Auditory,TR,0.8,0.8,0.895,1,Testing
Human,57,3,2,15,Auditory,TR,0.8,0.8,0.91,1,Testing
Human,57,3,2,16,Auditory,TR,0.8,0.8,0.745,1,Testing
Human,57,3,2,17,Auditory,TR,0.8,0.8,0.705,1,Testing
Human,57,3,2,18,Auditory,TR,2.4,2.4,1.426,1,Testing
Human,57,3,2,19,Auditory,TR,2.4,2.4,1.63,1,Testing
Human,57,3,2,20,Auditory,TR,2.4,2.4,2.169,1,Testing
Human,57,3,2,21,Auditory,TR,2.4,2.4,1.311,1,Testing
Human,57,3,2,22,Auditory,TR,2.4,2.4,1.353,1,Testing
Human,57,3,2,23,Auditory,TR,0.8,0.8,0.972,1,Testing
Human,57,3,2,24,Auditory,TR,2.4,2.4,1.652,1,Testing
Human,57,3,2,25,Auditory,TR,0.8,0.8,0.985,1,Testing
Human,57,3,2,26,Auditory,TR,2.4,2.4,1.419,1,Testing
Human,57,3,2,27,Auditory,TR,2.4,2.4,1.396,1,Testing
Human,57,3,2,28,Auditory,TR,0.8,0.8,0.882,1,Testing
Human,57,3,2,29,Auditory,TR,2.4,2.4,1.101,1,Testing
Human,57,3,2,30,Auditory,TR,2.4,2.4,1.037,1,Testing
Human,57,3,2,31,Auditory,TR,0.8,0.8,0.897,1,Testing
Human,57,3,2,32,Auditory,TR,2.4,2.4,1.338,1,Testing
Human,57,3,2,33,Auditory,TR,2.4,2.4,1.282,1,Testing
Human,57,3,2,34,Auditory,TR,2.4,2.4,1.409,1,Testing
Human,57,3,3,1,Auditory,TR,2.4,2.4,1.295,1,Training
Human,57,3,3,2,Auditory,TR,0.8,0.8,0.951,1,Training
Human,57,3,3,3,Auditory,TR,2.4,2.4,1.48,1,Testing
Human,57,3,3,4,Auditory,TR,0.8,0.8,3.068,1,Testing
Human,57,3,3,5,Auditory,TR,2.4,2.4,0.997,1,Testing
Human,57,3,3,6,Auditory,TR,0.8,0.8,1.082,1,Testing
Human,57,3,3,7,Auditory,TR,2.4,2.4,1.207,1,Testing
Human,57,3,3,8,Auditory,TR,2.4,2.4,1.901,1,Testing
Human,57,3,3,9,Auditory,TR,2.4,2.4,1.437,1,Testing
Human,57,3,3,10,Auditory,TR,0.8,0.8,0.809,1,Testing
Human,57,3,3,11,Auditory,TR,0.8,0.8,0.879,1,Testing
Human,57,3,3,12,Auditory,TR,0.8,0.8,0.843,1,Testing
Human,57,3,3,13,Auditory,TR,0.8,0.8,0.888,1,Testing
Human,57,3,3,14,Auditory,TR,2.4,2.4,1.237,1,Testing
Human,57,3,3,15,Auditory,TR,2.4,2.4,1.17,1,Testing
Human,57,3,3,16,Auditory,TR,2.4,2.4,1.563,1,Testing
Human,57,3,3,17,Auditory,TR,0.8,0.8,0.935,1,Testing
Human,57,3,3,18,Auditory,TR,0.8,0.8,0.742,1,Testing
Human,57,3,3,19,Auditory,TR,2.4,2.4,2.101,1,Testing
Human,57,3,3,20,Auditory,TR,0.8,0.8,0.766,1,Testing
Human,57,3,3,21,Auditory,TR,0.8,0.8,0.827,1,Testing
Human,57,3,3,22,Auditory,TR,2.4,2.4,1.735,1,Testing
Human,57,3,3,23,Auditory,TR,2.4,2.4,1.237,1,Testing
Human,57,3,3,24,Auditory,TR,2.4,2.4,1.026,1,Testing
Human,57,3,3,25,Auditory,TR,2.4,2.4,1.484,1,Testing
Human,57,3,3,26,Auditory,TR,0.8,0.8,0.73,1,Testing
Human,57,3,3,27,Auditory,TR,0.8,0.8,0.789,1,Testing
Human,57,3,3,28,Auditory,TR,0.8,0.8,0.839,1,Testing
Human,57,3,3,29,Auditory,TR,0.8,0.8,0.747,1,Testing
Human,57,3,3,30,Auditory,TR,0.8,0.8,0.74,1,Testing
Human,57,3,3,31,Auditory,TR,0.8,0.8,0.804,1,Testing
Human,57,3,3,32,Auditory,TR,2.4,2.4,1.297,1,Testing
Human,57,3,3,33,Auditory,TR,2.4,2.4,1.196,1,Testing
Human,57,3,3,34,Auditory,TR,2.4,2.4,2.006,1,Testing
Human,57,3,4,1,Auditory,TR,0.8,0.8,1.746,0,Training
Human,57,3,4,2,Auditory,TR,2.4,2.4,2.925,0,Training
Human,57,3,4,3,Auditory,TR,2.4,2.4,2.379,0,Testing
Human,57,3,4,4,Auditory,TR,0.8,0.8,0.746,0,Testing
Human,57,3,4,5,Auditory,TR,2.4,2.4,2.099,0,Testing
Human,57,3,4,6,Auditory,TR,0.8,0.8,0.701,0,Testing
Human,57,3,4,7,Auditory,TR,2.4,2.4,2.037,0,Testing
Human,57,3,4,8,Auditory,TR,2.4,2.4,1.768,0,Testing
Human,57,3,4,9,Auditory,TR,0.8,0.8,1.686,0,Testing
Human,57,3,4,10,Auditory,TR,2.4,2.4,1.757,0,Testing
Human,57,3,4,11,Auditory,TR,2.4,2.4,2.215,0,Testing
Human,57,3,4,12,Auditory,TR,2.4,2.4,2.384,0,Testing
Human,57,3,4,13,Auditory,TR,2.4,2.4,2.321,0,Testing
Human,57,3,4,14,Auditory,TR,2.4,2.4,2.167,0,Testing
Human,57,3,4,15,Auditory,TR,0.8,0.8,1.074,0,Testing
Human,57,3,4,16,Auditory,TR,0.8,0.8,1.358,0,Testing
Human,57,3,4,17,Auditory,TR,0.8,0.8,1.208,0,Testing
Human,57,3,4,18,Auditory,TR,2.4,2.4,2.239,0,Testing
Human,57,3,4,19,Auditory,TR,0.8,0.8,1.963,0,Testing
Human,57,3,4,20,Auditory,TR,0.8,0.8,1.326,0,Testing
Human,57,3,4,21,Auditory,TR,0.8,0.8,1.181,0,Testing
Human,57,3,4,22,Auditory,TR,2.4,2.4,0.749,0,Testing
Human,57,3,4,23,Auditory,TR,2.4,2.4,2.208,0,Testing
Human,57,3,4,24,Auditory,TR,0.8,0.8,1.924,0,Testing
Human,57,3,4,25,Auditory,TR,0.8,0.8,1.328,0,Testing
Human,57,3,4,26,Auditory,TR,0.8,0.8,0.944,0,Testing
Human,57,3,4,27,Auditory,TR,2.4,2.4,1.881,0,Testing
Human,57,3,4,28,Auditory,TR,0.8,0.8,1.475,0,Testing
Human,57,3,4,29,Auditory,TR,2.4,2.4,2.479,0,Testing
Human,57,3,4,30,Auditory,TR,2.4,2.4,2.533,0,Testing
Human,57,3,4,31,Auditory,TR,0.8,0.8,1.386,0,Testing
Human,57,3,4,32,Auditory,TR,0.8,0.8,1.292,0,Testing
Human,57,3,4,33,Auditory,TR,0.8,0.8,1.809,0,Testing
Human,57,3,4,34,Auditory,TR,2.4,2.4,2.359,0,Testing
Human,57,3,5,1,Auditory,TR,2.4,2.4,2.643,0,Training
Human,57,3,5,2,Auditory,TR,2.4,2.4,2.297,0,Training
Human,57,3,5,3,Auditory,TR,2.4,2.4,2.151,0,Testing
Human,57,3,5,4,Auditory,TR,0.8,0.8,2.025,0,Testing
Human,57,3,5,5,Auditory,TR,0.8,0.8,1.898,0,Testing
Human,57,3,5,6,Auditory,TR,2.4,2.4,2.083,0,Testing
Human,57,3,5,7,Auditory,TR,0.8,0.8,2.025,0,Testing
Human,57,3,5,8,Auditory,TR,0.8,0.8,2.161,0,Testing
Human,57,3,5,9,Auditory,TR,2.4,2.4,2.55,0,Testing
Human,57,3,5,10,Auditory,TR,0.8,0.8,1.479,0,Testing
Human,57,3,5,11,Auditory,TR,0.8,0.8,1.483,0,Testing
Human,57,3,5,12,Auditory,TR,0.8,0.8,1.674,0,Testing
Human,57,3,5,13,Auditory,TR,0.8,0.8,1.218,0,Testing
Human,57,3,5,14,Auditory,TR,0.8,0.8,1.074,0,Testing
Human,57,3,5,15,Auditory,TR,0.8,0.8,1.357,0,Testing
Human,57,3,5,16,Auditory,TR,2.4,2.4,2.273,0,Testing
Human,57,3,5,17,Auditory,TR,0.8,0.8,1.996,0,Testing
Human,57,3,5,18,Auditory,TR,0.8,0.8,3.352,0,Testing
Human,57,3,5,19,Auditory,TR,0.8,0.8,1.88,0,Testing
Human,57,3,5,20,Auditory,TR,0.8,0.8,1.653,0,Testing
Human,57,3,5,21,Auditory,TR,0.8,0.8,1.614,0,Testing
Human,57,3,5,22,Auditory,TR,2.4,2.4,1.685,0,Testing
Human,57,3,5,23,Auditory,TR,2.4,2.4,2.051,0,Testing
Human,57,3,5,24,Auditory,TR,0.8,0.8,1.418,0,Testing
Human,57,3,5,25,Auditory,TR,2.4,2.4,1.779,0,Testing
Human,57,3,5,26,Auditory,TR,2.4,2.4,2.617,0,Testing
Human,57,3,5,27,Auditory,TR,2.4,2.4,1.77,0,Testing
Human,57,3,5,28,Auditory,TR,2.4,2.4,2.01,0,Testing
Human,57,3,5,29,Auditory,TR,2.4,2.4,2.104,0,Testing
Human,57,3,5,30,Auditory,TR,2.4,2.4,2.395,0,Testing
Human,57,3,5,31,Auditory,TR,2.4,2.4,2.262,0,Testing
Human,57,3,5,32,Auditory,TR,2.4,2.4,2.101,0,Testing
Human,57,3,5,33,Auditory,TR,2.4,2.4,2.366,0,Testing
Human,57,3,5,34,Auditory,TR,2.4,2.4,2.09,0,Testing
Human,57,3,6,1,Auditory,TR,2.4,2.4,2.136,0,Training
Human,57,3,6,2,Auditory,TR,2.4,2.4,2.343,0,Training
Human,57,3,6,3,Auditory,TR,0.8,0.8,1.16,0,Testing
Human,57,3,6,4,Auditory,TR,2.4,2.4,2.357,0,Testing
Human,57,3,6,5,Auditory,TR,2.4,2.4,2.297,0,Testing
Human,57,3,6,6,Auditory,TR,2.4,2.4,2.305,0,Testing
Human,57,3,6,7,Auditory,TR,2.4,2.4,2.452,0,Testing
Human,57,3,6,8,Auditory,TR,0.8,0.8,1.265,0,Testing
Human,57,3,6,9,Auditory,TR,0.8,0.8,1.259,0,Testing
Human,57,3,6,10,Auditory,TR,0.8,0.8,1.178,0,Testing
Human,57,3,6,11,Auditory,TR,2.4,2.4,2.459,0,Testing
Human,57,3,6,12,Auditory,TR,0.8,0.8,2.019,0,Testing
Human,57,3,6,13,Auditory,TR,2.4,2.4,2.203,0,Testing
Human,57,3,6,14,Auditory,TR,0.8,0.8,2.009,0,Testing
Human,57,3,6,15,Auditory,TR,0.8,0.8,1.919,0,Testing
Human,57,3,6,16,Auditory,TR,0.8,0.8,1.578,0,Testing
Human,57,3,6,17,Auditory,TR,0.8,0.8,1.464,0,Testing
Human,57,3,6,18,Auditory,TR,2.4,2.4,3.33,0,Testing
Human,57,3,6,19,Auditory,TR,2.4,2.4,2.098,0,Testing
Human,57,3,6,20,Auditory,TR,0.8,0.8,2.08,0,Testing
Human,57,3,6,21,Auditory,TR,0.8,0.8,1.997,0,Testing
Human,57,3,6,22,Auditory,TR,0.8,0.8,1.577,0,Testing
Human,57,3,6,23,Auditory,TR,2.4,2.4,1.881,0,Testing
Human,57,3,6,24,Auditory,TR,2.4,2.4,2.07,0,Testing
Human,57,3,6,25,Auditory,TR,2.4,2.4,1.983,0,Testing
Human,57,3,6,26,Auditory,TR,2.4,2.4,2.561,0,Testing
Human,57,3,6,27,Auditory,TR,2.4,2.4,2.279,0,Testing
Human,57,3,6,28,Auditory,TR,0.8,0.8,1.298,0,Testing
Human,57,3,6,29,Auditory,TR,2.4,2.4,2.058,0,Testing
Human,57,3,6,30,Auditory,TR,0.8,0.8,1.37,0,Testing
Human,57,3,6,31,Auditory,TR,0.8,0.8,1.578,0,Testing
Human,57,3,6,32,Auditory,TR,2.4,2.4,2.593,0,Testing
Human,57,3,6,33,Auditory,TR,2.4,2.4,2.589,0,Testing
Human,57,3,6,34,Auditory,TR,0.8,0.8,1.63,0,Testing
Human,57,3,7,1,Auditory,TR,0.8,0.8,0.364,0,Training
Human,57,3,7,2,Auditory,TR,2.4,2.4,1.969,0,Training
Human,57,3,7,3,Auditory,TR,2.4,2.4,1.577,0,Testing
Human,57,3,7,4,Auditory,TR,0.8,0.8,0.585,0,Testing
Human,57,3,7,5,Auditory,TR,0.8,0.8,0.825,0,Testing
Human,57,3,7,6,Auditory,TR,0.8,0.8,0.678,0,Testing
Human,57,3,7,7,Auditory,TR,0.8,0.8,0.922,0,Testing
Human,57,3,7,8,Auditory,TR,2.4,2.4,1.85,0,Testing
Human,57,3,7,9,Auditory,TR,2.4,2.4,1.641,0,Testing
Human,57,3,7,10,Auditory,TR,2.4,2.4,1.985,0,Testing
Human,57,3,7,11,Auditory,TR,2.4,2.4,1.61,0,Testing
Human,57,3,7,12,Auditory,TR,2.4,2.4,1.609,0,Testing
Human,57,3,7,13,Auditory,TR,0.8,0.8,1.048,0,Testing
Human,57,3,7,14,Auditory,TR,2.4,2.4,1.424,0,Testing
Human,57,3,7,15,Auditory,TR,2.4,2.4,1.833,0,Testing
Human,57,3,7,16,Auditory,TR,0.8,0.8,0.87,0,Testing
Human,57,3,7,17,Auditory,TR,2.4,2.4,1.386,0,Testing
Human,57,3,7,18,Auditory,TR,2.4,2.4,1.479,0,Testing
Human,57,3,7,19,Auditory,TR,0.8,0.8,0.971,0,Testing
Human,57,3,7,20,Auditory,TR,0.8,0.8,0.97,0,Testing
Human,57,3,7,21,Auditory,TR,2.4,2.4,1.233,0,Testing
Human,57,3,7,22,Auditory,TR,0.8,0.8,0.933,0,Testing
Human,57,3,7,23,Auditory,TR,0.8,0.8,1.244,0,Testing
Human,57,3,7,24,Auditory,TR,2.4,2.4,1.42,0,Testing
Human,57,3,7,25,Auditory,TR,2.4,2.4,1.525,0,Testing
Human,57,3,7,26,Auditory,TR,0.8,0.8,0.972,0,Testing
Human,57,3,7,27,Auditory,TR,0.8,0.8,0.86,0,Testing
Human,57,3,7,28,Auditory,TR,2.4,2.4,1.676,0,Testing
Human,57,3,7,29,Auditory,TR,0.8,0.8,1.058,0,Testing
Human,57,3,7,30,Auditory,TR,0.8,0.8,1.034,0,Testing
Human,57,3,7,31,Auditory,TR,2.4,2.4,2.014,0,Testing
Human,57,3,7,32,Auditory,TR,0.8,0.8,0.647,0,Testing
Human,57,3,7,33,Auditory,TR,0.8,0.8,1.086,0,Testing
Human,57,3,7,34,Auditory,TR,2.4,2.4,2.341,0,Testing
Human,57,3,8,1,Auditory,TR,0.8,0.8,1.169,0,Training
Human,57,3,8,2,Auditory,TR,0.8,0.8,0.909,0,Training
Human,57,3,8,3,Auditory,TR,0.8,0.8,0.856,0,Testing
Human,57,3,8,4,Auditory,TR,0.8,0.8,0.985,0,Testing
Human,57,3,8,5,Auditory,TR,2.4,2.4,1.876,0,Testing
Human,57,3,8,6,Auditory,TR,2.4,2.4,2.769,0,Testing
Human,57,3,8,7,Auditory,TR,0.8,0.8,1.166,0,Testing
Human,57,3,8,8,Auditory,TR,2.4,2.4,1.645,0,Testing
Human,57,3,8,9,Auditory,TR,2.4,2.4,1.757,0,Testing
Human,57,3,8,10,Auditory,TR,0.8,0.8,1.033,0,Testing
Human,57,3,8,11,Auditory,TR,0.8,0.8,0.98,0,Testing
Human,57,3,8,12,Auditory,TR,0.8,0.8,1.054,0,Testing
Human,57,3,8,13,Auditory,TR,2.4,2.4,1.704,0,Testing
Human,57,3,8,14,Auditory,TR,0.8,0.8,1.007,0,Testing
Human,57,3,8,15,Auditory,TR,0.8,0.8,1.015,0,Testing
Human,57,3,8,16,Auditory,TR,2.4,2.4,1.616,0,Testing
