Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,5,1,10,29,Auditory,TR,2.4,2.4,2.794,0,Testing
Human,5,1,10,30,Auditory,TR,2.4,2.4,3.335,1,Testing
Human,5,1,10,31,Auditory,TR,0.8,0.8,1.014,1,Testing
Human,5,1,10,32,Auditory,TR,2.4,2.4,2.295,0,Testing
Human,5,1,11,1,Auditory,TR,2.4,2.4,3.239,1,Testing
Human,5,1,11,2,Auditory,TR,0.8,0.8,0.564,1,Testing
Human,5,1,11,3,Auditory,TR,2.4,2.4,2.482,0,Testing
Human,5,1,11,4,Auditory,TR,0.8,0.8,0.981,0,Testing
Human,5,1,11,5,Auditory,TR,0.8,0.8,1.039,0,Testing
Human,5,1,11,6,Auditory,TR,2.4,2.4,2.703,0,Testing
Human,5,1,11,7,Auditory,TR,0.8,0.8,0.863,0,Testing
Human,5,1,11,8,Auditory,TR,0.8,0.8,0.953,0,Testing
Human,5,1,11,9,Auditory,TR,2.4,2.4,3.038,1,Testing
Human,5,1,11,10,Auditory,TR,0.8,0.8,0.603,1,Testing
Human,5,1,11,11,Auditory,TR,2.4,2.4,2.704,0,Testing
Human,5,1,11,12,Auditory,TR,0.8,0.8,0.873,0,Testing
Human,5,1,11,13,Auditory,TR,2.4,2.4,1.757,0,Testing
Human,5,1,11,14,Auditory,TR,2.4,2.4,2.547,1,Testing
Human,5,1,11,15,Auditory,TR,0.8,0.8,0.789,1,Testing
Human,5,1,11,16,Auditory,TR,0.8,0.8,1.079,1,Testing
Human,5,1,11,17,Auditory,TR,2.4,2.4,2.74,0,Testing
Human,5,1,11,18,Auditory,TR,2.4,2.4,2.799,0,Testing
Human,5,1,11,19,Auditory,TR,0.8,0.8,0.956,1,Testing
Human,5,1,11,20,Auditory,TR,0.8,0.8,1.008,1,Testing
Human,5,1,11,21,Auditory,TR,2.4,2.4,2.408,1,Testing
Human,5,1,11,22,Auditory,TR,2.4,2.4,2.329,0,Testing
Human,5,1,11,23,Auditory,TR,2.4,2.4,2.176,1,Testing
Human,5,1,11,24,Auditory,TR,0.8,0.8,0.872,0,Testing
Human,5,1,11,25,Auditory,TR,0.8,0.8,0.835,1,Testing
Human,5,1,11,26,Auditory,TR,2.4,2.4,2.465,1,Testing
Human,5,1,11,27,Auditory,TR,2.4,2.4,2.564,1,Testing
Human,5,1,11,28,Auditory,TR,2.4,2.4,2.369,0,Testing
Human,5,1,11,29,Auditory,TR,0.8,0.8,0.785,0,Testing
Human,5,1,11,30,Auditory,TR,0.8,0.8,0.954,1,Testing
Human,5,1,11,31,Auditory,TR,2.4,2.4,2.545,1,Testing
Human,5,1,11,32,Auditory,TR,0.8,0.8,0.955,0,Testing
Human,6,1,1,1,Auditory,TR,2.4,2.4,1.993,1,Training
Human,6,1,1,2,Auditory,TR,2.4,2.4,1.318,0,Training
Human,6,1,1,3,Auditory,TR,0.8,0.8,0.348,0,Training
Human,6,1,1,4,Auditory,TR,0.8,0.8,0.695,0,Training
Human,6,1,1,5,Auditory,TR,2.4,2.4,1.448,0,Training
Human,6,1,1,6,Auditory,TR,0.8,0.8,0.5,1,Training
Human,6,1,1,7,Auditory,TR,2.4,2.4,1.496,1,Training
Human,6,1,1,8,Auditory,TR,0.8,0.8,0.631,1,Training
Human,6,1,2,1,Auditory,TR,2.4,2.4,1.595,0,Testing
Human,6,1,2,2,Auditory,TR,0.8,0.8,0.584,0,Testing
Human,6,1,2,3,Auditory,TR,2.4,2.4,1.539,0,Testing
Human,6,1,2,4,Auditory,TR,0.8,0.8,0.594,1,Testing
Human,6,1,2,5,Auditory,TR,2.4,2.4,1.512,0,Testing
Human,6,1,2,6,Auditory,TR,0.8,0.8,0.594,1,Testing
Human,6,1,2,7,Auditory,TR,0.8,0.8,0.798,1,Testing
Human,6,1,2,8,Auditory,TR,2.4,2.4,1.717,1,Testing
Human,6,1,2,9,Auditory,TR,0.8,0.8,0.737,1,Testing
Human,6,1,2,10,Auditory,TR,2.4,2.4,1.786,1,Testing
Human,6,1,2,11,Auditory,TR,2.4,2.4,1.877,1,Testing
Human,6,1,2,12,Auditory,TR,2.4,2.4,1.394,0,Testing
Human,6,1,2,13,Auditory,TR,0.8,0.8,0.638,1,Testing
Human,6,1,2,14,Auditory,TR,0.8,0.8,0.772,1,Testing
Human,6,1,2,15,Auditory,TR,0.8,0.8,0.595,0,Testing
Human,6,1,2,16,Auditory,TR,0.8,0.8,0.757,0,Testing
Human,6,1,2,17,Auditory,TR,2.4,2.4,1.819,1,Testing
Human,6,1,2,18,Auditory,TR,0.8,0.8,0.894,0,Testing
Human,6,1,2,19,Auditory,TR,2.4,2.4,1.877,1,Testing
Human,6,1,2,20,Auditory,TR,0.8,0.8,0.681,1,Testing
Human,6,1,2,21,Auditory,TR,0.8,0.8,0.326,0,Testing
Human,6,1,2,22,Auditory,TR,2.4,2.4,1.798,1,Testing
Human,6,1,2,23,Auditory,TR,2.4,2.4,2.059,1,Testing
Human,6,1,2,24,Auditory,TR,2.4,2.4,2.093,0,Testing
Human,6,1,2,25,Auditory,TR,0.8,0.8,0.58,0,Testing
Human,6,1,2,26,Auditory,TR,2.4,2.4,1.423,0,Testing
Human,6,1,2,27,Auditory,TR,0.8,0.8,0.536,0,Testing
Human,6,1,2,28,Auditory,TR,0.8,0.8,0.888,0,Testing
Human,6,1,2,29,Auditory,TR,2.4,2.4,1.768,0,Testing
Human,6,1,2,30,Auditory,TR,2.4,2.4,1.79,0,Testing
Human,6,1,2,31,Auditory,TR,0.8,0.8,0.535,1,Testing
Human,6,1,2,32,Auditory,TR,2.4,2.4,1.867,1,Testing
Human,6,1,3,1,Auditory,TR,2.4,2.4,1.221,0,Testing
Human,6,1,3,2,Auditory,TR,2.4,2.4,1.84,1,Testing
Human,6,1,3,3,Auditory,TR,0.8,0.8,0.543,0,Testing
Human,6,1,3,4,Auditory,TR,0.8,0.8,0.647,0,Testing
Human,6,1,3,5,Auditory,TR,2.4,2.4,1.654,0,Testing
Human,6,1,3,6,Auditory,TR,0.8,0.8,0.751,1,Testing
Human,6,1,3,7,Auditory,TR,2.4,2.4,1.329,0,Testing
Human,6,1,3,8,Auditory,TR,0.8,0.8,0.609,1,Testing
Human,6,1,3,9,Auditory,TR,2.4,2.4,1.552,0,Testing
Human,6,1,3,10,Auditory,TR,2.4,2.4,1.348,1,Testing
Human,6,1,3,11,Auditory,TR,2.4,2.4,1.68,0,Testing
Human,6,1,3,12,Auditory,TR,2.4,2.4,1.663,1,Testing
Human,6,1,3,13,Auditory,TR,0.8,0.8,0.622,0,Testing
Human,6,1,3,14,Auditory,TR,0.8,0.8,0.712,1,Testing
Human,6,1,3,15,Auditory,TR,0.8,0.8,0.884,0,Testing
Human,6,1,3,16,Auditory,TR,0.8,0.8,0.816,0,Testing
Human,6,1,3,17,Auditory,TR,0.8,0.8,0.602,0,Testing
Human,6,1,3,18,Auditory,TR,0.8,0.8,0.766,1,Testing
Human,6,1,3,19,Auditory,TR,2.4,2.4,1.549,0,Testing
Human,6,1,3,20,Auditory,TR,0.8,0.8,0.639,1,Testing
Human,6,1,3,21,Auditory,TR,2.4,2.4,1.566,1,Testing
Human,6,1,3,22,Auditory,TR,0.8,0.8,0.933,0,Testing
Human,6,1,3,23,Auditory,TR,0.8,0.8,0.957,1,Testing
Human,6,1,3,24,Auditory,TR,2.4,2.4,1.787,1,Testing
Human,6,1,3,25,Auditory,TR,2.4,2.4,1.725,0,Testing
Human,6,1,3,26,Auditory,TR,0.8,0.8,0.731,1,Testing
Human,6,1,3,27,Auditory,TR,0.8,0.8,0.979,0,Testing
Human,6,1,3,28,Auditory,TR,2.4,2.4,2.076,1,Testing
Human,6,1,3,29,Auditory,TR,2.4,2.4,1.817,1,Testing
Human,6,1,3,30,Auditory,TR,2.4,2.4,1.723,1,Testing
Human,6,1,3,31,Auditory,TR,2.4,2.4,1.632,0,Testing
Human,6,1,3,32,Auditory,TR,0.8,0.8,1.251,1,Testing
Human,6,1,4,1,Auditory,TR,2.4,2.4,1.981,1,Testing
Human,6,1,4,2,Auditory,TR,0.8,0.8,1.308,0,Testing
Human,6,1,4,3,Auditory,TR,0.8,0.8,0.608,1,Testing
Human,6,1,4,4,Auditory,TR,0.8,0.8,0.781,1,Testing
Human,6,1,4,5,Auditory,TR,0.8,0.8,0.79,0,Testing
Human,6,1,4,6,Auditory,TR,2.4,2.4,2.067,0,Testing
Human,6,1,4,7,Auditory,TR,2.4,2.4,2.037,1,Testing
Human,6,1,4,8,Auditory,TR,2.4,2.4,2.081,1,Testing
Human,6,1,4,9,Auditory,TR,0.8,0.8,0.854,0,Testing
Human,6,1,4,10,Auditory,TR,2.4,2.4,2.095,1,Testing
Human,6,1,4,11,Auditory,TR,2.4,2.4,1.841,1,Testing
Human,6,1,4,12,Auditory,TR,0.8,0.8,0.628,0,Testing
Human,6,1,4,13,Auditory,TR,2.4,2.4,1.857,1,Testing
Human,6,1,4,14,Auditory,TR,2.4,2.4,1.704,0,Testing
Human,6,1,4,15,Auditory,TR,2.4,2.4,2.083,1,Testing
Human,6,1,4,16,Auditory,TR,0.8,0.8,0.825,1,Testing
Human,6,1,4,17,Auditory,TR,2.4,2.4,2.162,0,Testing
Human,6,1,4,18,Auditory,TR,0.8,0.8,0.719,0,Testing
Human,6,1,4,19,Auditory,TR,2.4,2.4,2.095,0,Testing
Human,6,1,4,20,Auditory,TR,0.8,0.8,0.885,1,Testing
Human,6,1,4,21,Auditory,TR,0.8,0.8,0.845,1,Testing
Human,6,1,4,22,Auditory,TR,2.4,2.4,2.421,0,Testing
Human,6,1,4,23,Auditory,TR,2.4,2.4,1.655,0,Testing
Human,6,1,4,24,Auditory,TR,2.4,2.4,1.678,0,Testing
Human,6,1,4,25,Auditory,TR,0.8,0.8,0.582,1,Testing
Human,6,1,4,26,Auditory,TR,0.8,0.8,0.686,0,Testing
Human,6,1,4,27,Auditory,TR,0.8,0.8,0.829,1,Testing
Human,6,1,4,28,Auditory,TR,0.8,0.8,0.896,0,Testing
Human,6,1,4,29,Auditory,TR,0.8,0.8,0.768,1,Testing
Human,6,1,4,30,Auditory,TR,2.4,2.4,1.975,0,Testing
Human,6,1,4,31,Auditory,TR,0.8,0.8,0.862,0,Testing
Human,6,1,4,32,Auditory,TR,2.4,2.4,1.92,1,Testing
Human,6,1,5,1,Auditory,TR,2.4,2.4,2.126,1,Testing
Human,6,1,5,2,Auditory,TR,2.4,2.4,1.931,0,Testing
Human,6,1,5,3,Auditory,TR,2.4,2.4,2.196,0,Testing
Human,6,1,5,4,Auditory,TR,2.4,2.4,1.832,1,Testing
Human,6,1,5,5,Auditory,TR,2.4,2.4,2.412,0,Testing
Human,6,1,5,6,Auditory,TR,0.8,0.8,0.731,0,Testing
Human,6,1,5,7,Auditory,TR,0.8,0.8,0.658,0,Testing
Human,6,1,5,8,Auditory,TR,2.4,2.4,1.795,1,Testing
Human,6,1,5,9,Auditory,TR,2.4,2.4,1.753,0,Testing
Human,6,1,5,10,Auditory,TR,0.8,0.8,0.988,1,Testing
Human,6,1,5,11,Auditory,TR,0.8,0.8,1.095,0,Testing
Human,6,1,5,12,Auditory,TR,0.8,0.8,1.352,0,Testing
Human,6,1,5,13,Auditory,TR,0.8,0.8,1.643,1,Testing
Human,6,1,5,14,Auditory,TR,2.4,2.4,1.977,1,Testing
Human,6,1,5,15,Auditory,TR,2.4,2.4,2.033,1,Testing
Human,6,1,5,16,Auditory,TR,0.8,0.8,1.101,0,Testing
Human,6,1,5,17,Auditory,TR,0.8,0.8,0.743,1,Testing
Human,6,1,5,18,Auditory,TR,2.4,2.4,2.024,1,Testing
Human,6,1,5,19,Auditory,TR,0.8,0.8,0.978,1,Testing
Human,6,1,5,20,Auditory,TR,2.4,2.4,2.092,1,Testing
Human,6,1,5,21,Auditory,TR,0.8,0.8,1.163,1,Testing
Human,6,1,5,22,Auditory,TR,0.8,0.8,1.025,1,Testing
Human,6,1,5,23,Auditory,TR,2.4,2.4,1.507,1,Testing
Human,6,1,5,24,Auditory,TR,0.8,0.8,1.669,0,Testing
Human,6,1,5,25,Auditory,TR,2.4,2.4,2.121,0,Testing
Human,6,1,5,26,Auditory,TR,0.8,0.8,0.701,0,Testing
Human,6,1,5,27,Auditory,TR,2.4,2.4,1.615,0,Testing
Human,6,1,5,28,Auditory,TR,2.4,2.4,1.744,0,Testing
Human,6,1,5,29,Auditory,TR,0.8,0.8,0.85,1,Testing
Human,6,1,5,30,Auditory,TR,2.4,2.4,2.217,0,Testing
Human,6,1,5,31,Auditory,TR,0.8,0.8,0.913,1,Testing
Human,6,1,5,32,Auditory,TR,0.8,0.8,0.884,0,Testing
Human,6,1,6,1,Auditory,TR,0.8,0.8,0.962,1,Testing
Human,6,1,6,2,Auditory,TR,2.4,2.4,2.151,1,Testing
Human,6,1,6,3,Auditory,TR,2.4,2.4,2.067,1,Testing
Human,6,1,6,4,Auditory,TR,0.8,0.8,1.076,1,Testing
Human,6,1,6,5,Auditory,TR,2.4,2.4,1.896,1,Testing
Human,6,1,6,6,Auditory,TR,0.8,0.8,1.002,1,Testing
Human,6,1,6,7,Auditory,TR,2.4,2.4,1.958,0,Testing
Human,6,1,6,8,Auditory,TR,2.4,2.4,1.882,0,Testing
Human,6,1,6,9,Auditory,TR,2.4,2.4,2.097,0,Testing
Human,6,1,6,10,Auditory,TR,2.4,2.4,1.706,0,Testing
Human,6,1,6,11,Auditory,TR,2.4,2.4,1.885,1,Testing
Human,6,1,6,12,Auditory,TR,0.8,0.8,1.018,0,Testing
Human,6,1,6,13,Auditory,TR,0.8,0.8,0.875,1,Testing
Human,6,1,6,14,Auditory,TR,0.8,0.8,0.816,1,Testing
Human,6,1,6,15,Auditory,TR,0.8,0.8,1.016,1,Testing
Human,6,1,6,16,Auditory,TR,2.4,2.4,2.239,0,Testing
Human,6,1,6,17,Auditory,TR,2.4,2.4,2.102,1,Testing
Human,6,1,6,18,Auditory,TR,2.4,2.4,1.737,1,Testing
Human,6,1,6,19,Auditory,TR,2.4,2.4,2.025,1,Testing
Human,6,1,6,20,Auditory,TR,0.8,0.8,1.019,0,Testing
Human,6,1,6,21,Auditory,TR,0.8,0.8,1.083,0,Testing
Human,6,1,6,22,Auditory,TR,0.8,0.8,0.61,1,Testing
Human,6,1,6,23,Auditory,TR,0.8,0.8,1.056,0,Testing
Human,6,1,6,24,Auditory,TR,0.8,0.8,1.175,0,Testing
Human,6,1,6,25,Auditory,TR,2.4,2.4,1.802,0,Testing
Human,6,1,6,26,Auditory,TR,0.8,0.8,0.622,1,Testing
Human,6,1,6,27,Auditory,TR,2.4,2.4,1.847,0,Testing
Human,6,1,6,28,Auditory,TR,0.8,0.8,0.903,0,Testing
Human,6,1,6,29,Auditory,TR,0.8,0.8,1.183,0,Testing
Human,6,1,6,30,Auditory,TR,2.4,2.4,1.745,1,Testing
Human,6,1,6,31,Auditory,TR,2.4,2.4,1.755,0,Testing
Human,6,1,6,32,Auditory,TR,0.8,0.8,1.184,0,Testing
Human,6,1,7,1,Auditory,TR,0.8,0.8,1.051,1,Testing
Human,6,1,7,2,Auditory,TR,0.8,0.8,1.089,1,Testing
Human,6,1,7,3,Auditory,TR,0.8,0.8,0.99,0,Testing
Human,6,1,7,4,Auditory,TR,2.4,2.4,1.939,0,Testing
Human,6,1,7,5,Auditory,TR,2.4,2.4,1.973,1,Testing
Human,6,1,7,6,Auditory,TR,2.4,2.4,2.142,1,Testing
Human,6,1,7,7,Auditory,TR,2.4,2.4,1.791,0,Testing
Human,6,1,7,8,Auditory,TR,2.4,2.4,1.876,1,Testing
Human,6,1,7,9,Auditory,TR,0.8,0.8,0.855,0,Testing
Human,6,1,7,10,Auditory,TR,2.4,2.4,1.888,1,Testing
Human,6,1,7,11,Auditory,TR,2.4,2.4,2.576,0,Testing
Human,6,1,7,12,Auditory,TR,0.8,0.8,1.015,1,Testing
Human,6,1,7,13,Auditory,TR,2.4,2.4,2.415,1,Testing
Human,6,1,7,14,Auditory,TR,0.8,0.8,0.735,0,Testing
Human,6,1,7,15,Auditory,TR,0.8,0.8,0.985,1,Testing
Human,6,1,7,16,Auditory,TR,2.4,2.4,1.891,1,Testing
Human,6,1,7,17,Auditory,TR,2.4,2.4,1.867,1,Testing
Human,6,1,7,18,Auditory,TR,0.8,0.8,1.277,0,Testing
Human,6,1,7,19,Auditory,TR,2.4,2.4,1.696,0,Testing
Human,6,1,7,20,Auditory,TR,0.8,0.8,1.328,0,Testing
Human,6,1,7,21,Auditory,TR,2.4,2.4,1.953,1,Testing
Human,6,1,7,22,Auditory,TR,2.4,2.4,2.526,0,Testing
Human,6,1,7,23,Auditory,TR,0.8,0.8,1.066,0,Testing
Human,6,1,7,24,Auditory,TR,0.8,0.8,1.221,1,Testing
Human,6,1,7,25,Auditory,TR,2.4,2.4,1.736,0,Testing
Human,6,1,7,26,Auditory,TR,0.8,0.8,0.943,1,Testing
Human,6,1,7,27,Auditory,TR,0.8,0.8,1.135,0,Testing
Human,6,1,7,28,Auditory,TR,2.4,2.4,2.209,0,Testing
Human,6,1,7,29,Auditory,TR,0.8,0.8,1.373,0,Testing
Human,6,1,7,30,Auditory,TR,0.8,0.8,0.926,1,Testing
Human,6,1,7,31,Auditory,TR,2.4,2.4,1.622,0,Testing
Human,6,1,7,32,Auditory,TR,0.8,0.8,1.064,1,Testing
Human,6,1,8,1,Auditory,TR,0.8,0.8,1.026,1,Testing
Human,6,1,8,2,Auditory,TR,2.4,2.4,1.925,1,Testing
Human,6,1,8,3,Auditory,TR,0.8,0.8,1.132,1,Testing
Human,6,1,8,4,Auditory,TR,0.8,0.8,1.061,0,Testing
Human,6,1,8,5,Auditory,TR,2.4,2.4,1.526,0,Testing
Human,6,1,8,6,Auditory,TR,2.4,2.4,2.573,0,Testing
Human,6,1,8,7,Auditory,TR,0.8,0.8,0.948,0,Testing
Human,6,1,8,8,Auditory,TR,0.8,0.8,1.263,0,Testing
Human,6,1,8,9,Auditory,TR,0.8,0.8,1.04,1,Testing
Human,6,1,8,10,Auditory,TR,0.8,0.8,0.981,1,Testing
Human,6,1,8,11,Auditory,TR,2.4,2.4,1.888,1,Testing
Human,6,1,8,12,Auditory,TR,2.4,2.4,2.11,0,Testing
Human,6,1,8,13,Auditory,TR,0.8,0.8,0.96,1,Testing
Human,6,1,8,14,Auditory,TR,2.4,2.4,1.975,1,Testing
Human,6,1,8,15,Auditory,TR,0.8,0.8,1.014,1,Testing
Human,6,1,8,16,Auditory,TR,2.4,2.4,2.128,0,Testing
Human,6,1,8,17,Auditory,TR,0.8,0.8,1.102,0,Testing
Human,6,1,8,18,Auditory,TR,2.4,2.4,2.001,1,Testing
Human,6,1,8,19,Auditory,TR,2.4,2.4,2.102,0,Testing
Human,6,1,8,20,Auditory,TR,0.8,0.8,0.813,1,Testing
Human,6,1,8,21,Auditory,TR,2.4,2.4,2.302,1,Testing
Human,6,1,8,22,Auditory,TR,0.8,0.8,0.88,0,Testing
Human,6,1,8,23,Auditory,TR,2.4,2.4,1.917,0,Testing
Human,6,1,8,24,Auditory,TR,0.8,0.8,0.73,1,Testing
Human,6,1,8,25,Auditory,TR,2.4,2.4,1.952,1,Testing
Human,6,1,8,26,Auditory,TR,2.4,2.4,2.061,0,Testing
Human,6,1,8,27,Auditory,TR,2.4,2.4,2.272,0,Testing
Human,6,1,8,28,Auditory,TR,2.4,2.4,2.124,1,Testing
Human,6,1,8,29,Auditory,TR,0.8,0.8,0.688,0,Testing
Human,6,1,8,30,Auditory,TR,0.8,0.8,0.984,0,Testing
Human,6,1,8,31,Auditory,TR,2.4,2.4,1.84,1,Testing
Human,6,1,8,32,Auditory,TR,0.8,0.8,1.047,0,Testing
Human,6,1,9,1,Auditory,TR,2.4,2.4,2.093,0,Testing
Human,6,1,9,2,Auditory,TR,0.8,0.8,0.814,0,Testing
Human,6,1,9,3,Auditory,TR,2.4,2.4,1.894,1,Testing
Human,6,1,9,4,Auditory,TR,2.4,2.4,2.111,0,Testing
Human,6,1,9,5,Auditory,TR,0.8,0.8,0.882,0,Testing
Human,6,1,9,6,Auditory,TR,0.8,0.8,0.751,0,Testing
Human,6,1,9,7,Auditory,TR,0.8,0.8,1.22,0,Testing
Human,6,1,9,8,Auditory,TR,2.4,2.4,2.438,1,Testing
Human,6,1,9,9,Auditory,TR,2.4,2.4,1.963,0,Testing
Human,6,1,9,10,Auditory,TR,0.8,0.8,1.119,1,Testing
Human,6,1,9,11,Auditory,TR,2.4,2.4,1.902,1,Testing
Human,6,1,9,12,Auditory,TR,0.8,0.8,1,1,Testing
Human,6,1,9,13,Auditory,TR,2.4,2.4,1.998,0,Testing
Human,6,1,9,14,Auditory,TR,2.4,2.4,1.891,0,Testing
Human,6,1,9,15,Auditory,TR,2.4,2.4,2.203,1,Testing
Human,6,1,9,16,Auditory,TR,0.8,0.8,1.071,1,Testing
Human,6,1,9,17,Auditory,TR,0.8,0.8,1.021,1,Testing
Human,6,1,9,18,Auditory,TR,2.4,2.4,2.343,1,Testing
Human,6,1,9,19,Auditory,TR,0.8,0.8,1.047,1,Testing
Human,6,1,9,20,Auditory,TR,2.4,2.4,1.847,0,Testing
Human,6,1,9,21,Auditory,TR,2.4,2.4,2.213,0,Testing
Human,6,1,9,22,Auditory,TR,0.8,0.8,0.957,1,Testing
Human,6,1,9,23,Auditory,TR,2.4,2.4,2.057,1,Testing
Human,6,1,9,24,Auditory,TR,0.8,0.8,0.842,1,Testing
Human,6,1,9,25,Auditory,TR,0.8,0.8,1.095,0,Testing
Human,6,1,9,26,Auditory,TR,0.8,0.8,1.102,0,Testing
Human,6,1,9,27,Auditory,TR,2.4,2.4,2.256,1,Testing
Human,6,1,9,28,Auditory,TR,0.8,0.8,1.209,0,Testing
Human,6,1,9,29,Auditory,TR,0.8,0.8,1.038,1,Testing
Human,6,1,9,30,Auditory,TR,2.4,2.4,2.181,1,Testing
Human,6,1,9,31,Auditory,TR,2.4,2.4,2.038,0,Testing
Human,6,1,9,32,Auditory,TR,0.8,0.8,1.083,0,Testing
Human,6,1,10,1,Auditory,TR,2.4,2.4,1.778,1,Testing
Human,6,1,10,2,Auditory,TR,0.8,0.8,1.02,1,Testing
Human,6,1,10,3,Auditory,TR,0.8,0.8,0.964,1,Testing
Human,6,1,10,4,Auditory,TR,2.4,2.4,1.801,0,Testing
Human,6,1,10,5,Auditory,TR,2.4,2.4,2.032,1,Testing
Human,6,1,10,6,Auditory,TR,2.4,2.4,2.261,1,Testing
Human,6,1,10,7,Auditory,TR,0.8,0.8,1.085,0,Testing
Human,6,1,10,8,Auditory,TR,2.4,2.4,2.157,1,Testing
Human,6,1,10,9,Auditory,TR,0.8,0.8,1.321,0,Testing
Human,6,1,10,10,Auditory,TR,0.8,0.8,1.167,1,Testing
Human,6,1,10,11,Auditory,TR,0.8,0.8,1.1,0,Testing
Human,6,1,10,12,Auditory,TR,2.4,2.4,2.03,0,Testing
Human,6,1,10,13,Auditory,TR,2.4,2.4,2.154,0,Testing
Human,6,1,10,14,Auditory,TR,2.4,2.4,1.83,0,Testing
Human,6,1,10,15,Auditory,TR,0.8,0.8,1.449,0,Testing
Human,6,1,10,16,Auditory,TR,2.4,2.4,2.296,0,Testing
Human,6,1,10,17,Auditory,TR,2.4,2.4,2.174,1,Testing
Human,6,1,10,18,Auditory,TR,0.8,0.8,1.671,0,Testing
Human,6,1,10,19,Auditory,TR,0.8,0.8,1.121,1,Testing
Human,6,1,10,20,Auditory,TR,0.8,0.8,1.334,1,Testing
Human,6,1,10,21,Auditory,TR,0.8,0.8,1.19,0,Testing
Human,6,1,10,22,Auditory,TR,0.8,0.8,1.121,1,Testing
Human,6,1,10,23,Auditory,TR,0.8,0.8,1.358,0,Testing
Human,6,1,10,24,Auditory,TR,2.4,2.4,2.145,1,Testing
Human,6,1,10,25,Auditory,TR,0.8,0.8,0.974,1,Testing
Human,6,1,10,26,Auditory,TR,2.4,2.4,2.149,0,Testing
Human,6,1,10,27,Auditory,TR,2.4,2.4,1.778,1,Testing
Human,6,1,10,28,Auditory,TR,0.8,0.8,1.522,0,Testing
Human,6,1,10,29,Auditory,TR,2.4,2.4,2.039,1,Testing
Human,6,1,10,30,Auditory,TR,2.4,2.4,2.038,0,Testing
Human,6,1,10,31,Auditory,TR,2.4,2.4,2.411,0,Testing
Human,6,1,10,32,Auditory,TR,0.8,0.8,0.867,1,Testing
Human,6,1,11,1,Auditory,TR,0.8,0.8,1.173,0,Testing
Human,6,1,11,2,Auditory,TR,2.4,2.4,1.631,0,Testing
Human,6,1,11,3,Auditory,TR,0.8,0.8,1.297,0,Testing
Human,6,1,11,4,Auditory,TR,0.8,0.8,1.2,0,Testing
Human,6,1,11,5,Auditory,TR,0.8,0.8,1.087,0,Testing
Human,6,1,11,6,Auditory,TR,0.8,0.8,0.964,1,Testing
Human,6,1,11,7,Auditory,TR,2.4,2.4,2.112,0,Testing
Human,6,1,11,8,Auditory,TR,0.8,0.8,0.973,1,Testing
Human,6,1,11,9,Auditory,TR,2.4,2.4,1.599,0,Testing
Human,6,1,11,10,Auditory,TR,2.4,2.4,1.668,0,Testing
Human,6,1,11,11,Auditory,TR,2.4,2.4,2.088,1,Testing
Human,6,1,11,12,Auditory,TR,0.8,0.8,1.062,1,Testing
Human,6,1,11,13,Auditory,TR,0.8,0.8,1.63,1,Testing
Human,6,1,11,14,Auditory,TR,2.4,2.4,2.065,0,Testing
Human,6,1,11,15,Auditory,TR,2.4,2.4,2.188,0,Testing
Human,6,1,11,16,Auditory,TR,2.4,2.4,1.722,1,Testing
Human,6,1,11,17,Auditory,TR,0.8,0.8,1.054,1,Testing
Human,6,1,11,18,Auditory,TR,0.8,0.8,3.749,0,Testing
Human,6,1,11,19,Auditory,TR,2.4,2.4,2.201,0,Testing
Human,6,1,11,20,Auditory,TR,2.4,2.4,1.91,1,Testing
Human,6,1,11,21,Auditory,TR,0.8,0.8,0.936,1,Testing
Human,6,1,11,22,Auditory,TR,0.8,0.8,1.143,0,Testing
Human,6,1,11,23,Auditory,TR,2.4,2.4,2.075,1,Testing
Human,6,1,11,24,Auditory,TR,2.4,2.4,1.838,1,Testing
Human,6,1,11,25,Auditory,TR,0.8,0.8,1.323,0,Testing
Human,6,1,11,26,Auditory,TR,2.4,2.4,1.727,1,Testing
Human,6,1,11,27,Auditory,TR,2.4,2.4,1.927,1,Testing
Human,6,1,11,28,Auditory,TR,2.4,2.4,1.943,1,Testing
Human,6,1,11,29,Auditory,TR,2.4,2.4,1.871,0,Testing
Human,6,1,11,30,Auditory,TR,0.8,0.8,0.851,0,Testing
Human,6,1,11,31,Auditory,TR,0.8,0.8,1.106,1,Testing
Human,6,1,11,32,Auditory,TR,0.8,0.8,1.045,1,Testing
Human,7,1,1,1,Auditory,TR,2.4,2.4,2.027,1,Training
Human,7,1,1,2,Auditory,TR,0.8,0.8,0.519,1,Training
Human,7,1,1,3,Auditory,TR,2.4,2.4,2.254,0,Training
Human,7,1,1,4,Auditory,TR,2.4,2.4,1.678,1,Training
Human,7,1,1,5,Auditory,TR,0.8,0.8,0.731,1,Training
Human,7,1,1,6,Auditory,TR,0.8,0.8,0.888,0,Training
Human,7,1,1,7,Auditory,TR,0.8,0.8,0.761,0,Training
Human,7,1,1,8,Auditory,TR,2.4,2.4,1.381,0,Training
Human,7,1,2,1,Auditory,TR,2.4,2.4,1.868,0,Testing
Human,7,1,2,2,Auditory,TR,2.4,2.4,2.111,0,Testing
Human,7,1,2,3,Auditory,TR,0.8,0.8,0.569,0,Testing
Human,7,1,2,4,Auditory,TR,2.4,2.4,1.593,0,Testing
Human,7,1,2,5,Auditory,TR,0.8,0.8,0.782,1,Testing
